paper,item,Code,Structure,canonical_structure,domain,Measure,measure_class,Stat,role,taxon,Definition
Barger_etal_2012,Barger_etal_2012_Table3,AccessoryBasal_neurons_SD,amygdala accessory basal nucleus,amygdala accessory basal nucleus,NA,Count.N,count (number),sd,info,Hominidae + Hylobatidae + Cercopithecidae,"SD, accessory basal nucleus"
Barger_etal_2012,Barger_etal_2012_Table3,Basal_neurons,amygdala basal nucleus,amygdala basal nucleus,NA,Count.N,count (number),mean,primary,Hominidae + Hylobatidae + Cercopithecidae,basal nucleus neuron number (mean)
Barger_etal_2012,Barger_etal_2012_Table3,Basal_neurons_SD,amygdala basal nucleus,amygdala basal nucleus,NA,Count.N,count (number),sd,info,Hominidae + Hylobatidae + Cercopithecidae,"SD, basal nucleus"
Barger_etal_2012,Barger_etal_2012_Table3,Central_neurons,amygdala central nucleus,amygdala central nucleus,NA,Count.N,count (number),mean,primary,Hominidae + Hylobatidae + Cercopithecidae,central nucleus neuron number (mean)
Barger_etal_2012,Barger_etal_2012_Table3,Central_neurons_SD,amygdala central nucleus,amygdala central nucleus,NA,Count.N,count (number),sd,info,Hominidae + Hylobatidae + Cercopithecidae,"SD, central nucleus"
Barger_etal_2012,Barger_etal_2012_Table3,Lateral_neurons,amygdala lateral nucleus,amygdala lateral nucleus,NA,Count.N,count (number),mean,primary,Hominidae + Hylobatidae + Cercopithecidae,lateral nucleus neuron number (mean)
Barger_etal_2012,Barger_etal_2012_Table3,Lateral_neurons_SD,amygdala lateral nucleus,amygdala lateral nucleus,NA,Count.N,count (number),sd,info,Hominidae + Hylobatidae + Cercopithecidae,"SD, lateral nucleus"
Mackes_etal_2020,Homo sapiens,Cortical_GM_per_hemisphere.cm3,averaged L/R),averaged L/R),NA,Cerebral cortex,Cerebral cortex,Vol.cm3,group mean,primary,Cerebral-cortex GM per hemisphere (sum of DK parcels
Changizi__2003,Changizi__2003_Table1,n_ethobehavior_types,behavior,behavior,NA,repertoire size,repertoire size,count,secondary,Mammalia,number of behaviors in a published ethogram
Deaner_etal_2006,Deaner_etal_2006_Table1,rank,behavior/cognition,behavior/cognition,NA,cognitive performance rank,cognitive performance rank,rank,secondary,Primates,performance rank (lower = better; fractional = tie)
Deaner_etal_2006,Deaner_etal_2006_Table1,paradigm,behavior/cognition,behavior/cognition,NA,paradigm,paradigm,NA,info,Primates,cognitive paradigm (from the paper's sections)
Jung_etal_2022,Jung et al. 2022,region,brain/visual system,brain/visual system,NA,region,region,raw,info,Macropus eugenii,Anatomical or visual-field region associated with the observation.
Jung_etal_2022,Jung et al. 2022,stat,brain/visual system,brain/visual system,NA,statistic,statistic,raw,info,Macropus eugenii,Statistic represented by value.
Jung_etal_2022,Jung et al. 2022,trait,brain/visual system,brain/visual system,NA,trait,trait,raw,info,Macropus eugenii,Measured or reported trait.
Jung_etal_2022,Jung et al. 2022,unit,brain/visual system,brain/visual system,NA,unit,unit,raw,info,Macropus eugenii,Unit reported or dimensionless designation.
Jung_etal_2022,Jung et al. 2022,value,brain/visual system,brain/visual system,NA,value,value,varies,primary_or_secondary,Macropus eugenii,Numeric result reported in the article.
Brodmann__1913,Brodmann__1913_Table1,SulcalCortex_pct,cerebral cortex (sulcal),cerebral cortex (sulcal),NA,pct,percentage (relative),NA,secondary,Mammalia (all orders),sulcal cortex as % of total cortex
Brodmann__1913,Brodmann__1913_Table1,SulcalCortex.mm2,cerebral cortex (sulcal),cerebral cortex (sulcal),NA,Area.mm2,surface area,NA,primary,Mammalia (all orders),cortical area buried in sulci/fissures (Furchenrinde)
Brodmann__1913,Brodmann__1913_Table1,HemisphereWeight.g,cerebral hemisphere,cerebral hemisphere,NA,Mass.g,mass,NA,primary,Mammalia (all orders),hemisphere weight (parenthetical value)
Semendeferi_Damasio_2000,Semendeferi_Damasio_2000_Table2,Hemispheres_Vol.mm3,cerebral hemispheres,cerebral hemispheres,NA,Vol.mm3,volume,NA,primary,"Hominoidea (Homo, Pan, Gorilla, Pongo, Hylobates)",cerebral hemispheres (both sides included)
Demirci_etal_2023,Demirci_etal_2023_Fig.1,cerebral_volume_cm3,cerebrum,cerebrum,NA,volume,volume,value cm3,primary,Primates,"cerebral volume, both hemispheres"
Semendeferi_Damasio_2000,Semendeferi_Damasio_2000_Table2,Core_Vol.mm3,core,core,NA,Vol.mm3,volume,NA,primary,"Hominoidea (Homo, Pan, Gorilla, Pongo, Hylobates)",core (subcortical) volume
Chaplin_etal_2013,Chaplin_etal_2013_ResultsText,surface_area_mm2,cortex,cortex,NA,surface area,surface area,value mm2,primary,Primates,cortical surface area of the model
Demirci_etal_2023,Demirci_etal_2023_Fig.1,total_surface_area_cm2,cortex,cortex,NA,surface area,surface area,value cm2,primary,Primates,"total pial cortical surface area, BOTH hemispheres"
VanEssen_Drury_1997,VanEssen_Drury_1997_Table1,area_cm2,cortex,cortex,NA,surface area,surface area,value cm2,primary,Primates,surface area of the structure
VanEssen_Drury_1997,VanEssen_Drury_1997_Table1,pct_neocortex,cortex,cortex,NA,surface area,surface area,percent,derived-in-source,Primates,area as percent of that hemisphere's total neocortex
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,N_per_mm2,cortical area,cortical area,NA,Density.N_mm2,Density.N_mm2,mean,primary,Mus musculus,neuron surface density
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,N_per_mm3,cortical area,cortical area,NA,Density.N_mm3,Density.N_mm3,mean,primary,Mus musculus,neuron volume density
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,Neurons,cortical area,cortical area,NA,Count.N,count (number),mean,primary,Mus musculus,neuron number per functional area (one hemisphere)
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,Neurons_SEM,cortical area,cortical area,NA,Count.N,count (number),sem,info,Mus musculus,SEM of neuron number
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,OtherCells,cortical area,cortical area,NA,Count.N,count (number),mean,primary,Mus musculus,non-neuronal cell number per area (one hemisphere)
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,OtherCells_SEM,cortical area,cortical area,NA,Count.N,count (number),sem,info,Mus musculus,SEM of other-cell number
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-a,Thickness_mm,cortical area,cortical area,NA,Length.mm,length,mean,primary,Mus musculus,mean cortical thickness
HerculanoHouzel_etal_2013,HerculanoHouzel_etal_2013_Table1-b,Neurons,cortical group,cortical group,NA,Count.N,count (number),mean,primary,Mus musculus,neuron number for the functional group (one hemisphere)
Veilleux_Kirk_2014,Veilleux_Kirk_2014_SupplementalTable1,eye_axial_diameter_mm,eye,eye,NA,length.mm,length,value,secondary,Mammalia (91 spp),"Eye length / axial diameter (AD), mm"
Haarlem_etal_2026,Haarlem_etal_2026_CFFdataset,cff_hz,eye/visual system,eye/visual system,NA,temporal resolution,temporal resolution,value Hz,secondary,Metazoa,critical flicker fusion frequency
Kirk_Kay_2004,Kirk_Kay_2004_Table1,va_cdeg_min,eye/visual system,eye/visual system,NA,visual acuity,visual acuity,min c/deg,secondary,Mammalia,lower bound of printed acuity (equals max when single value)
Kirk_Kay_2004,Kirk_Kay_2004_Table1,va_cdeg_max,eye/visual system,eye/visual system,NA,visual acuity,visual acuity,max c/deg,secondary,Mammalia,upper bound of printed acuity
Kirk_Kay_2004,Kirk_Kay_2004_Table2,va_cdeg_min,eye/visual system,eye/visual system,NA,visual acuity,visual acuity,min c/deg,secondary,Mammalia,lower bound of printed acuity (equals max when single value)
Kirk_Kay_2004,Kirk_Kay_2004_Table2,va_cdeg_max,eye/visual system,eye/visual system,NA,visual acuity,visual acuity,max c/deg,secondary,Mammalia,upper bound of printed acuity
deSousa_etal_2022,deSousa_etal_2022_acuityblind.csv,visual_acuity_cpd,eye/visual system,eye/visual system,NA,visual acuity,visual acuity,value cpd,secondary,Mammalia,visual acuity
Semendeferi_Damasio_2000,Semendeferi_Damasio_2000_Table2,Frontal_Vol.mm3,frontal lobe,frontal lobe,NA,Vol.mm3,volume,NA,primary,"Hominoidea (Homo, Pan, Gorilla, Pongo, Hylobates)",frontal lobe volume
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,nonneurons_per_field_mean,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),mean,primary,Procyon lotor,Group mean nonneuronal (glial) cell profiles per sampling field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,nonneurons_per_field_sem,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),sem,primary,Procyon lotor,SEM of nonneuronal profiles per field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,neuron_total_per_field_mean,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),mean,primary,Procyon lotor,Group mean total neuron profiles per sampling field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,neuron_total_per_field_sem,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),sem,primary,Procyon lotor,SEM of total neuron profiles per field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,von_economo_neurons_per_field_mean,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),mean,primary,Procyon lotor,Group mean von Economo neuron (VEN) profiles per sampling field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,von_economo_neurons_per_field_sem,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),sem,primary,Procyon lotor,SEM of VEN profiles per field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,fork_neurons_per_field_mean,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),mean,primary,Procyon lotor,Group mean fork neuron profiles per sampling field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,fork_neurons_per_field_sem,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,count_per_field,count (number),sem,primary,Procyon lotor,SEM of fork neuron profiles per field.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,pct_von_economo_neurons_mean,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,pct,percentage (relative),mean,primary,Procyon lotor,VENs as percent of neurons (header footnote a).
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,pct_von_economo_neurons_sem,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,pct,percentage (relative),sem,primary,Procyon lotor,SEM of percent VENs.
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,pct_all_neurons_mean,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,pct,percentage (relative),mean,primary,Procyon lotor,Neurons (VEN + fork + pyramidal) as percent of total cells (header footnote b).
Jacob_etal_2021,Jacob_etal_2021 TABLE 2,pct_all_neurons_sem,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,pct,percentage (relative),sem,primary,Procyon lotor,SEM of percent all neurons.
Bauernfeind_etal_2013,Bauernfeind_etal_2013_Table1,FI_mm3,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,Vol.mm3,volume,NA,primary,Primates,volume of frontoinsular cortex (left) in mm3; present only in great apes and humans (VENs)
Bauernfeind_etal_2013,Bauernfeind_etal_2013_Table2,FI_R_mm3,fronto_insular_cortex,fronto_insular_cortex,brain_structure_volume,Vol.mm3,volume,NA,primary,Primates,volume of frontoinsular cortex (right) in mm3; present only in great apes and humans (VENs)
Liu_etal_2016,Liu_etal_2016_TableS1,GMI,hand,hand,NA,manipulability,manipulability,index,secondary,Primates,global manipulation index; modelled manipulative potential of the hand
Liu_etal_2016,Liu_etal_2016_TableS1,WS,hand,hand,NA,workspace,workspace,index,secondary,Primates,workspace; modelled reachable manipulation workspace of thumb and forefinger
Liu_etal_2016,Liu_etal_2016_TableS1,MC2,hand (forefinger),hand (forefinger),NA,length proportion,length,point,secondary,Primates,metacarpal of forefinger as a proportion of combined thumb + forefinger length
Liu_etal_2016,Liu_etal_2016_TableS1,PP2,hand (forefinger),hand (forefinger),NA,length proportion,length,point,secondary,Primates,proximal phalanx of forefinger as a proportion of combined thumb + forefinger length
Liu_etal_2016,Liu_etal_2016_TableS1,IP2,hand (forefinger),hand (forefinger),NA,length proportion,length,point,secondary,Primates,intermediate phalanx of forefinger as a proportion of combined thumb + forefinger length
Liu_etal_2016,Liu_etal_2016_TableS1,DP2,hand (forefinger),hand (forefinger),NA,length proportion,length,point,secondary,Primates,distal phalanx of forefinger as a proportion of combined thumb + forefinger length
Liu_etal_2016,Liu_etal_2016_TableS1,MC1,hand (thumb),hand (thumb),NA,length proportion,length,point,secondary,Primates,metacarpal of thumb as a proportion of combined thumb + forefinger length
Liu_etal_2016,Liu_etal_2016_TableS1,PP1,hand (thumb),hand (thumb),NA,length proportion,length,point,secondary,Primates,proximal phalanx of thumb as a proportion of combined thumb + forefinger length
Liu_etal_2016,Liu_etal_2016_TableS1,DP1,hand (thumb),hand (thumb),NA,length proportion,length,point,secondary,Primates,distal phalanx of thumb as a proportion of combined thumb + forefinger length
Smaers_etal_2018,Smaers_etal_2018_Figure2-data1,LateralCerebellum_Vol.mm3,lateral cerebellum,lateral cerebellum,NA,Vol.mm3,volume,NA,derived,Mammalia (primates + outgroups),lateral cerebellum volume (derived = total cerebellum - medial cerebellum)
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Shoulder_TD_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Shoulder joint angle at touchdown (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Shoulder_MS_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Shoulder joint angle at midstance (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Shoulder_TO_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Shoulder joint angle at toe-off (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Elbow_TD_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Elbow joint angle at touchdown (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Elbow_MS_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Elbow joint angle at midstance (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Elbow_TO_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Elbow joint angle at toe-off (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Wrist_TD_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Wrist joint angle at touchdown (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Wrist_MS_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Wrist joint angle at midstance (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Wrist_TO_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Wrist joint angle at toe-off (forelimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Hip_TD_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Hip joint angle at touchdown (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Hip_MS_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Hip joint angle at midstance (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Hip_TO_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Hip joint angle at toe-off (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Knee_TD_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Knee joint angle at touchdown (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Knee_MS_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Knee joint angle at midstance (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Knee_TO_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Knee joint angle at toe-off (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Ankle_TD_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Ankle joint angle at touchdown (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Ankle_MS_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Ankle joint angle at midstance (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Ankle_TO_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"Ankle joint angle at toe-off (hindlimb), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,TAE_FL_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"total angular excursion, forelimb (sum across shoulder/elbow/wrist), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Sum_RoM_FL_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"summed joint range of motion, forelimb (ΣJAE), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,TAE_HL_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"total angular excursion, hindlimb, degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Sum_RoM_HL_deg,limb,limb,NA,angle.deg,angle.deg,point,primary,Mammals,"summed joint range of motion, hindlimb (ΣJAE), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Shoulder_Angular_Excursion_deg,limb,limb,NA,angle.deg,angle.deg,point,secondary,Mammals,"Shoulder joint angular excursion (TD-to-TO range), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Elbow_Angular_Excursion_deg,limb,limb,NA,angle.deg,angle.deg,point,secondary,Mammals,"Elbow joint angular excursion (TD-to-TO range), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Wrist_Angular_Excursion_deg,limb,limb,NA,angle.deg,angle.deg,point,secondary,Mammals,"Wrist joint angular excursion (TD-to-TO range), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Hip_Angular_Excursion_deg,limb,limb,NA,angle.deg,angle.deg,point,secondary,Mammals,"Hip joint angular excursion (TD-to-TO range), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Knee_Angular_Excursion_deg,limb,limb,NA,angle.deg,angle.deg,point,secondary,Mammals,"Knee joint angular excursion (TD-to-TO range), degrees"
MedinaGonzález__2026,MedinaGonzález__2026_SupplementaryFile3,Ankle_Angular_Excursion_deg,limb,limb,NA,angle.deg,angle.deg,point,secondary,Mammals,"Ankle joint angular excursion (TD-to-TO range), degrees"
